,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
415,Dapperbuurt Zuid,52.3606097,4.927701,De Biertuin,52.362240632359246,4.92408864548921,Beer Garden
416,Dapperbuurt Zuid,52.3606097,4.927701,Bar Botanique,52.36340847063478,4.930486754748445,Bar
417,Dapperbuurt Zuid,52.3606097,4.927701,Dappermarkt,52.36262895899204,4.9274249466855355,Market
418,Dapperbuurt Zuid,52.3606097,4.927701,Pata Negra 2,52.36057257346992,4.925145460558188,Tapas Restaurant
419,Dapperbuurt Zuid,52.3606097,4.927701,Kervan,52.36218292829087,4.927793865788376,Turkish Restaurant
420,Dapperbuurt Zuid,52.3606097,4.927701,Baking Lab,52.358407,4.926142,Bakery
421,Dapperbuurt Zuid,52.3606097,4.927701,Stooker Roasting Co.,52.35888671875,4.923469066619873,Coffee Shop
422,Dapperbuurt Zuid,52.3606097,4.927701,Q-Factory,52.35745763999591,4.930487737082423,Music School
423,Dapperbuurt Zuid,52.3606097,4.927701,Vegan Junk Food Bar,52.36288978983606,4.928249936507418,Vegetarian / Vegan Restaurant
424,Dapperbuurt Zuid,52.3606097,4.927701,Freddy Fryday,52.35851345666228,4.92614008071274,Friterie
425,Dapperbuurt Zuid,52.3606097,4.927701,Visbar Beet,52.364354017953325,4.926222368418542,Restaurant
426,Dapperbuurt Zuid,52.3606097,4.927701,Marqt,52.356835021876066,4.927097260951996,Organic Grocery
427,Dapperbuurt Zuid,52.3606097,4.927701,Louie Louie,52.36306485317546,4.923643009833615,Café
428,Dapperbuurt Zuid,52.3606097,4.927701,The Cottage,52.35634825222423,4.927312165034022,Comfort Food Restaurant
429,Dapperbuurt Zuid,52.3606097,4.927701,Dimitri’s,52.361377,4.932433,Mediterranean Restaurant
430,Dapperbuurt Zuid,52.3606097,4.927701,Oosterpark,52.36019143788499,4.920544624328613,Park
431,Dapperbuurt Zuid,52.3606097,4.927701,Eatmosfera Oost,52.363061,4.932581,Pizza Place
432,Dapperbuurt Zuid,52.3606097,4.927701,TrainMore Amsterdam-Oost,52.35622314724411,4.929161353390213,Gym / Fitness Center
433,Dapperbuurt Zuid,52.3606097,4.927701,Tigris & Eufraat,52.363591707902216,4.932548327544638,Grocery Store
434,Dapperbuurt Zuid,52.3606097,4.927701,Boi Boi,52.364695,4.926024,Thai Restaurant
435,Dapperbuurt Zuid,52.3606097,4.927701,Dorstlust Drankerij,52.356247,4.92699,Liquor Store
436,Dapperbuurt Zuid,52.3606097,4.927701,Tropenmuseum,52.36270108938899,4.922481330510623,Museum
437,Dapperbuurt Zuid,52.3606097,4.927701,Hartje Oost,52.363627493087186,4.932514806532603,Coffee Shop
438,Dapperbuurt Zuid,52.3606097,4.927701,Safak Doner en Afhaalcentrum,52.3563051662697,4.927572741864686,Turkish Restaurant
439,Dapperbuurt Zuid,52.3606097,4.927701,Oostpoort,52.357141386002006,4.928553556135828,Shopping Mall
440,Dapperbuurt Zuid,52.3606097,4.927701,HEMA,52.3577054,4.9320525,Department Store
441,Dapperbuurt Zuid,52.3606097,4.927701,Action,52.35718640094563,4.930790662765503,Discount Store
442,Transvaalbuurt West,52.35282575,4.9180950999999995,De Vergulden Eenhoorn,52.35108327763757,4.9207258485327765,Café
443,Transvaalbuurt West,52.35282575,4.9180950999999995,Eddy Spaghetti,52.35396737630543,4.920498683101644,Italian Restaurant
444,Transvaalbuurt West,52.35282575,4.9180950999999995,Drovers Dog,52.35201803987231,4.913375095163036,Australian Restaurant
445,Transvaalbuurt West,52.35282575,4.9180950999999995,BENJI'S,52.352436766284484,4.912935408244952,Breakfast Spot
446,Transvaalbuurt West,52.35282575,4.9180950999999995,Spaghetteria,52.35481417420031,4.92178769771623,Italian Restaurant
447,Transvaalbuurt West,52.35282575,4.9180950999999995,The Student Hotel Amsterdam City,52.354653850765786,4.91320342946571,Hotel
448,Transvaalbuurt West,52.35282575,4.9180950999999995,Volkshotel,52.35374943484191,4.912250719869776,Hotel
449,Transvaalbuurt West,52.35282575,4.9180950999999995,Rotisserie Rijsel,52.351527,4.912607,Restaurant
450,Transvaalbuurt West,52.35282575,4.9180950999999995,Hotel Casa Amsterdam,52.349943771671555,4.918621131324306,Hotel
451,Transvaalbuurt West,52.35282575,4.9180950999999995,Werkplaats,52.353772320152814,4.9121954133961605,Bar
452,Transvaalbuurt West,52.35282575,4.9180950999999995,SwimGym,52.35425153878869,4.912655510247746,Pool
453,Transvaalbuurt West,52.35282575,4.9180950999999995,C Amsterdam,52.35462341689701,4.912568968739495,Modern European Restaurant
454,Transvaalbuurt West,52.35282575,4.9180950999999995,Coffee Bru,52.35714454707232,4.917984511142178,Coffee Shop
455,Transvaalbuurt West,52.35282575,4.9180950999999995,Canvas,52.35395172305471,4.9118582991221,Restaurant
456,Transvaalbuurt West,52.35282575,4.9180950999999995,Volkshotel Bar,52.35378310197982,4.911929463606807,Hotel Bar
457,Transvaalbuurt West,52.35282575,4.9180950999999995,Café Maxwell,52.35698446206224,4.9184124970626835,Pub
458,Transvaalbuurt West,52.35282575,4.9180950999999995,Eriks Delicatessen,52.35711397618982,4.918017384058948,Deli / Bodega
459,Transvaalbuurt West,52.35282575,4.9180950999999995,Hopp,52.35017974632021,4.9180385967352205,Roof Deck
460,Transvaalbuurt West,52.35282575,4.9180950999999995,East57,52.35014026936412,4.918337247482988,Coffee Shop
461,Transvaalbuurt West,52.35282575,4.9180950999999995,Mama Dough,52.357068896436346,4.918279484011874,Italian Restaurant
462,Transvaalbuurt West,52.35282575,4.9180950999999995,Pizza Heart Bar,52.349253,4.914,Pizza Place
463,Transvaalbuurt West,52.35282575,4.9180950999999995,Rotisserie East,52.35711609116988,4.918216756218269,Burger Joint
464,Transvaalbuurt West,52.35282575,4.9180950999999995,VondelGym East,52.354106515703045,4.9129620342544555,Gym / Fitness Center
465,Transvaalbuurt West,52.35282575,4.9180950999999995,Krugerplein,52.35395344429561,4.919992089271545,Plaza
466,Transvaalbuurt West,52.35282575,4.9180950999999995,Volkskrantgebouw,52.354007392729116,4.91189975362831,Art Gallery
467,Transvaalbuurt West,52.35282575,4.9180950999999995,Thaicoon,52.35717898056759,4.918036011396017,Asian Restaurant
468,Transvaalbuurt West,52.35282575,4.9180950999999995,House of Watt,52.34951588594552,4.922106126946444,Restaurant
469,Transvaalbuurt West,52.35282575,4.9180950999999995,Ekodis Natuurmarkt,52.356532836314045,4.918607808295514,Organic Grocery
470,Transvaalbuurt West,52.35282575,4.9180950999999995,Sportcity,52.349012503807906,4.916925592194181,Gym
471,Transvaalbuurt West,52.35282575,4.9180950999999995,The Commons Restaurant,52.35432376059896,4.9126494829021174,Hotel Bar
472,Transvaalbuurt West,52.35282575,4.9180950999999995,Lidl,52.35066686996993,4.924255140199453,Supermarket
473,Transvaalbuurt West,52.35282575,4.9180950999999995,Café-Restaurant Dauphine,52.34849054831966,4.917228572877027,French Restaurant
474,Transvaalbuurt West,52.35282575,4.9180950999999995,De Verdieping,52.3539967042265,4.912324021145074,General Entertainment
475,Transvaalbuurt West,52.35282575,4.9180950999999995,Bax Music Amsterdam,52.35051007042386,4.923229597613411,Music Store
476,Transvaalbuurt West,52.35282575,4.9180950999999995,Michel Inn,52.35521336648404,4.9229926540577145,Mediterranean Restaurant
477,Transvaalbuurt West,52.35282575,4.9180950999999995,Doka,52.3537935269494,4.912173241515969,Hotel Bar
478,Transvaalbuurt West,52.35282575,4.9180950999999995,Albert Heijn,52.354681174653486,4.9200170432495165,Supermarket
479,Transvaalbuurt West,52.35282575,4.9180950999999995,Vomar,52.35052853679892,4.923880186678817,Grocery Store
480,Transvaalbuurt West,52.35282575,4.9180950999999995,Massimo Gelato,52.354429,4.920841,Ice Cream Shop
481,Transvaalbuurt West,52.35282575,4.9180950999999995,Toko Willy Tjong,52.35542552523937,4.919874646025606,Food Truck
482,Transvaalbuurt West,52.35282575,4.9180950999999995,Ensar Groente & Fruit,52.35302459751321,4.912675011576256,Convenience Store
483,Transvaalbuurt West,52.35282575,4.9180950999999995,The Commons,52.35432166651945,4.912506184466426,Diner
484,Transvaalbuurt West,52.35282575,4.9180950999999995,Clos,52.35676,4.918091,Restaurant
485,Transvaalbuurt West,52.35282575,4.9180950999999995,The luxe,52.349,4.920115,Italian Restaurant
486,Transvaalbuurt West,52.35282575,4.9180950999999995,United Tastes of 1097,52.349436,4.922065,Diner
487,Transvaalbuurt West,52.35282575,4.9180950999999995,Sportcentrum KOPS,52.35066942913193,4.912175037809455,Boxing Gym
488,Transvaalbuurt West,52.35282575,4.9180950999999995,Sea Shepherd Netherlands & Global HQ,52.35505705083512,4.911854566046607,Office
489,Transvaalbuurt Oost,52.3550841,4.9237137,Rum Baba Cafe,52.35575643071042,4.925584217372802,Coffee Shop
490,Transvaalbuurt Oost,52.3550841,4.9237137,Spaghetteria,52.35481417420031,4.92178769771623,Italian Restaurant
491,Transvaalbuurt Oost,52.3550841,4.9237137,La Vallade,52.35427040366714,4.926787448198346,French Restaurant
492,Transvaalbuurt Oost,52.3550841,4.9237137,The Cottage,52.35634825222423,4.927312165034022,Comfort Food Restaurant
493,Transvaalbuurt Oost,52.3550841,4.9237137,Dorstlust Drankerij,52.356247,4.92699,Liquor Store
494,Transvaalbuurt Oost,52.3550841,4.9237137,Marqt,52.356835021876066,4.927097260951996,Organic Grocery
495,Transvaalbuurt Oost,52.3550841,4.9237137,Rum Baba Roastery,52.356075,4.9261136,Coffee Shop
496,Transvaalbuurt Oost,52.3550841,4.9237137,Mr. & Mrs. Watson,52.355305924111526,4.929017292759314,Vegetarian / Vegan Restaurant
497,Transvaalbuurt Oost,52.3550841,4.9237137,Bar Wisse,52.3551799,4.9288834,Bar
498,Transvaalbuurt Oost,52.3550841,4.9237137,Safak Doner en Afhaalcentrum,52.3563051662697,4.927572741864686,Turkish Restaurant
499,Transvaalbuurt Oost,52.3550841,4.9237137,Eddy Spaghetti,52.35396737630543,4.920498683101644,Italian Restaurant
500,Transvaalbuurt Oost,52.3550841,4.9237137,Meram Oost,52.355948158761365,4.925698339837538,Turkish Restaurant
501,Transvaalbuurt Oost,52.3550841,4.9237137,TrainMore Amsterdam-Oost,52.35622314724411,4.929161353390213,Gym / Fitness Center
502,Transvaalbuurt Oost,52.3550841,4.9237137,Coffee Bru,52.35714454707232,4.917984511142178,Coffee Shop
503,Transvaalbuurt Oost,52.3550841,4.9237137,Café Maxwell,52.35698446206224,4.9184124970626835,Pub
504,Transvaalbuurt Oost,52.3550841,4.9237137,Equal Hot Yoga,52.35890876987863,4.925752848574075,Spiritual Center
505,Transvaalbuurt Oost,52.3550841,4.9237137,Café Cliche,52.354533,4.929517,Restaurant
506,Transvaalbuurt Oost,52.3550841,4.9237137,Het IJsboefje,52.357424272805424,4.917977337896108,Ice Cream Shop
507,Transvaalbuurt Oost,52.3550841,4.9237137,Gewoon Kaas,52.35433212354075,4.929689513642903,Cheese Shop
508,Transvaalbuurt Oost,52.3550841,4.9237137,Eriks Delicatessen,52.35711397618982,4.918017384058948,Deli / Bodega
509,Transvaalbuurt Oost,52.3550841,4.9237137,Café Mojo,52.354931146278865,4.927984858524479,Café
510,Transvaalbuurt Oost,52.3550841,4.9237137,Helal Et Gida,52.35578056268508,4.925205906617126,Grocery Store
511,Transvaalbuurt Oost,52.3550841,4.9237137,Stooker Roasting Co.,52.35888671875,4.923469066619873,Coffee Shop
512,Transvaalbuurt Oost,52.3550841,4.9237137,De Vergulden Eenhoorn,52.35108327763757,4.9207258485327765,Café
513,Transvaalbuurt Oost,52.3550841,4.9237137,Hampshire Hotel - The Manor Amsterdam,52.359230719791896,4.926070419407511,Hotel
514,Transvaalbuurt Oost,52.3550841,4.9237137,Mama Dough,52.357068896436346,4.918279484011874,Italian Restaurant
515,Transvaalbuurt Oost,52.3550841,4.9237137,Baking Lab,52.358407,4.926142,Bakery
516,Transvaalbuurt Oost,52.3550841,4.9237137,SLA,52.353992372716434,4.930234084434897,Salad Place
517,Transvaalbuurt Oost,52.3550841,4.9237137,Rotisserie East,52.35711609116988,4.918216756218269,Burger Joint
518,Transvaalbuurt Oost,52.3550841,4.9237137,Café Ruk & Pluk,52.35752379427068,4.926805217999056,Café
519,Transvaalbuurt Oost,52.3550841,4.9237137,Jacobsz,52.3550368176917,4.928401794117462,Restaurant
520,Transvaalbuurt Oost,52.3550841,4.9237137,Bagels & Beans,52.35596217765088,4.929067735036153,Bagel Shop
521,Transvaalbuurt Oost,52.3550841,4.9237137,All the Luck in the World | Oost,52.359331654706054,4.925663928991463,Gift Shop
522,Transvaalbuurt Oost,52.3550841,4.9237137,Freddy Fryday,52.35851345666228,4.92614008071274,Friterie
523,Transvaalbuurt Oost,52.3550841,4.9237137,Volendammer Vishandel Tol & De Geus,52.35383754018223,4.9303816795651825,Fish Market
524,Transvaalbuurt Oost,52.3550841,4.9237137,Thaicoon,52.35717898056759,4.918036011396017,Asian Restaurant
525,Transvaalbuurt Oost,52.3550841,4.9237137,Oostpoort,52.357141386002006,4.928553556135828,Shopping Mall
526,Transvaalbuurt Oost,52.3550841,4.9237137,Ekodis Natuurmarkt,52.356532836314045,4.918607808295514,Organic Grocery
527,Transvaalbuurt Oost,52.3550841,4.9237137,Nomads,52.35631119198156,4.929987520679154,Restaurant
528,Transvaalbuurt Oost,52.3550841,4.9237137,Burger 'n Shake,52.357003,4.927439,Burger Joint
529,Transvaalbuurt Oost,52.3550841,4.9237137,Banketbakkerij Kwekkeboom,52.35641192035573,4.927318078654661,Bakery
530,Transvaalbuurt Oost,52.3550841,4.9237137,Mitra Amsterdam,52.357401993366,4.917949597364753,Liquor Store
531,Transvaalbuurt Oost,52.3550841,4.9237137,Coffeecompany,52.35445404520954,4.929348064760197,Coffee Shop
532,Transvaalbuurt Oost,52.3550841,4.9237137,Kediri Indonesische Traiteur,52.355335,4.928988,Asian Restaurant
533,Transvaalbuurt Oost,52.3550841,4.9237137,Krugerplein,52.35395344429561,4.919992089271545,Plaza
534,Transvaalbuurt Oost,52.3550841,4.9237137,Patisserie Kwekkeboom,52.356369565188935,4.927326066797322,Bakery
535,Transvaalbuurt Oost,52.3550841,4.9237137,Yatta Sushi,52.35608105007345,4.92775240885747,Sushi Restaurant
536,Transvaalbuurt Oost,52.3550841,4.9237137,Meram Café Oost,52.35628064199374,4.927630026577957,Hookah Bar
537,Transvaalbuurt Oost,52.3550841,4.9237137,Lidl,52.35066686996993,4.924255140199453,Supermarket
538,Transvaalbuurt Oost,52.3550841,4.9237137,Blend Coffee & Wine,52.356365493875295,4.930452038799519,Coffee Shop
539,Transvaalbuurt Oost,52.3550841,4.9237137,Michel Inn,52.35521336648404,4.9229926540577145,Mediterranean Restaurant
540,Transvaalbuurt Oost,52.3550841,4.9237137,Febo,52.356250494774976,4.927600225077124,Snack Place
541,Transvaalbuurt Oost,52.3550841,4.9237137,Jumbo,52.355778,4.928069,Supermarket
542,Transvaalbuurt Oost,52.3550841,4.9237137,Meram Amsterdam Oost,52.35599697993547,4.925630264162696,Turkish Restaurant
543,Transvaalbuurt Oost,52.3550841,4.9237137,Thai Food Cafe,52.35602517278194,4.929231585053833,Thai Restaurant
544,Transvaalbuurt Oost,52.3550841,4.9237137,Batoni Khinkali,52.35735314447421,4.917973375137358,Caucasian Restaurant
545,Transvaalbuurt Oost,52.3550841,4.9237137,Sportfondsenbad Oost,52.35655086682681,4.928948784253375,Gym Pool
546,Transvaalbuurt Oost,52.3550841,4.9237137,Cafe Leuten,52.35626048790518,4.929995257090926,Bar
547,Transvaalbuurt Oost,52.3550841,4.9237137,Kruidvat,52.3569227375,4.9269872125,Drugstore
548,Transvaalbuurt Oost,52.3550841,4.9237137,'t Oostpoortje,52.35623395991122,4.930228703157058,Breakfast Spot
549,Transvaalbuurt Oost,52.3550841,4.9237137,Albert Heijn,52.35711323866529,4.928148729815379,Supermarket
550,Transvaalbuurt Oost,52.3550841,4.9237137,H&M,52.35701110099954,4.9294432593173765,Clothing Store
551,Transvaalbuurt Oost,52.3550841,4.9237137,Albert Heijn,52.354681174653486,4.9200170432495165,Supermarket
552,Transvaalbuurt Oost,52.3550841,4.9237137,Massimo Gelato,52.354429,4.920841,Ice Cream Shop
553,Transvaalbuurt Oost,52.3550841,4.9237137,Toko Willy Tjong,52.35542552523937,4.919874646025606,Food Truck
554,Transvaalbuurt Oost,52.3550841,4.9237137,Ringdijk,52.35417344348015,4.927756713234727,Park
555,Transvaalbuurt Oost,52.3550841,4.9237137,Universal Nails / Linneausstr,52.35711870449024,4.927196284834263,Cosmetics Shop
556,Transvaalbuurt Oost,52.3550841,4.9237137,Kastanjeplein,52.35801377949969,4.924749997580325,Plaza
557,Transvaalbuurt Oost,52.3550841,4.9237137,Enoteca,52.359289127442544,4.925995890237037,Italian Restaurant
558,Transvaalbuurt Oost,52.3550841,4.9237137,Clos,52.35676,4.918091,Restaurant
559,Transvaalbuurt Oost,52.3550841,4.9237137,Opticien Stork,52.354068,4.929974,Optical Shop
560,Noordwestkwadrant Indische buurt Noord,52.36500039999999,4.93538335,IJs van Oost,52.36378310197183,4.93467174921582,Ice Cream Shop
561,Noordwestkwadrant Indische buurt Noord,52.36500039999999,4.93538335,Rum Barrel,52.36382787715207,4.938063171474257,Cocktail Bar
562,Noordwestkwadrant Indische buurt Noord,52.36500039999999,4.93538335,Bar Basquiat,52.36375791746219,4.935791556690879,Bar
563,Noordwestkwadrant Indische buurt Noord,52.36500039999999,4.93538335,Studio/K,52.364956864830525,4.9361016863983185,Indie Movie Theater
564,Noordwestkwadrant Indische buurt Noord,52.36500039999999,4.93538335,Burger 'n Shake,52.363549,4.933821,Burger Joint
565,Noordwestkwadrant Indische buurt Noord,52.36500039999999,4.93538335,La Fucina,52.363776303343954,4.936059836116557,Italian Restaurant
566,Noordwestkwadrant Indische buurt Noord,52.36500039999999,4.93538335,Koksmuts Cinar,52.363840712263595,4.936585818011375,Turkish Restaurant
567,Noordwestkwadrant Indische buurt Noord,52.36500039999999,4.93538335,Javastraat,52.36375182239379,4.934760100112722,Market
568,Noordwestkwadrant Indische buurt Noord,52.36500039999999,4.93538335,Java Bookshop,52.364059931896584,4.937732498186283,Bookstore
569,Noordwestkwadrant Indische buurt Noord,52.36500039999999,4.93538335,Joost,52.36499687646916,4.939657594552207,Bar
570,Noordwestkwadrant Indische buurt Noord,52.36500039999999,4.93538335,De jonge admiraal,52.36385584567928,4.938439949274532,Coffee Shop
571,Noordwestkwadrant Indische buurt Noord,52.36500039999999,4.93538335,Tigris & Eufraat,52.363591707902216,4.932548327544638,Grocery Store
572,Noordwestkwadrant Indische buurt Noord,52.36500039999999,4.93538335,DroversDog,52.362545238658164,4.9349523353462095,Australian Restaurant
573,Noordwestkwadrant Indische buurt Noord,52.36500039999999,4.93538335,De Bakkers van Oost,52.363461182968685,4.9357298651028865,Bakery
574,Noordwestkwadrant Indische buurt Noord,52.36500039999999,4.93538335,Nour,52.363777,4.936549,Middle Eastern Restaurant
575,Noordwestkwadrant Indische buurt Noord,52.36500039999999,4.93538335,Eatmosfera Oost,52.363061,4.932581,Pizza Place
576,Noordwestkwadrant Indische buurt Noord,52.36500039999999,4.93538335,Hartje Oost,52.363627493087186,4.932514806532603,Coffee Shop
577,Noordwestkwadrant Indische buurt Noord,52.36500039999999,4.93538335,The Meets,52.364082,4.935408,Café
578,Noordwestkwadrant Indische buurt Noord,52.36500039999999,4.93538335,Javaplein,52.36437936719982,4.9394362032673245,Plaza
579,Noordwestkwadrant Indische buurt Noord,52.36500039999999,4.93538335,Coffeecompany,52.36404398045693,4.939334929701676,Coffee Shop
580,Noordwestkwadrant Indische buurt Noord,52.36500039999999,4.93538335,Volendammer Vishandel Schilder,52.36380530824737,4.936366362597825,Fish Market
581,Noordwestkwadrant Indische buurt Noord,52.36500039999999,4.93538335,Bar Botanique,52.36340847063478,4.930486754748445,Bar
582,Noordwestkwadrant Indische buurt Noord,52.36500039999999,4.93538335,Walter's - The Walter Woodbury Bar,52.36370901244598,4.933447803907358,Modern European Restaurant
583,Noordwestkwadrant Indische buurt Noord,52.36500039999999,4.93538335,Gallizia,52.363849396557576,4.934254775194617,Italian Restaurant
584,Noordwestkwadrant Indische buurt Noord,52.36500039999999,4.93538335,Superette,52.3633711030755,4.939713677867356,Café
585,Noordwestkwadrant Indische buurt Noord,52.36500039999999,4.93538335,Wilde Zwijnen,52.363677140788276,4.940395406164478,Modern European Restaurant
586,Noordwestkwadrant Indische buurt Noord,52.36500039999999,4.93538335,Qahwa d'Or,52.36352618652301,4.940066074412326,Coffee Shop
587,Noordwestkwadrant Indische buurt Noord,52.36500039999999,4.93538335,Thai Tiger,52.36381115489139,4.939794271216886,Thai Restaurant
588,Noordwestkwadrant Indische buurt Noord,52.36500039999999,4.93538335,Star BBQ,52.36357601396201,4.932858196497776,Middle Eastern Restaurant
589,Noordwestkwadrant Indische buurt Noord,52.36500039999999,4.93538335,Restaurant Pompstation,52.36601908247345,4.933360739232659,French Restaurant
590,Noordwestkwadrant Indische buurt Noord,52.36500039999999,4.93538335,Fondue Oost,52.36375,4.933566,Fondue Restaurant
591,Noordwestkwadrant Indische buurt Noord,52.36500039999999,4.93538335,Saray eethuis,52.36384240696234,4.9385923895644135,Bakery
592,Noordwestkwadrant Indische buurt Noord,52.36500039999999,4.93538335,Vijfnulvijf,52.36169587722176,4.939482305813409,Asian Restaurant
593,Noordwestkwadrant Indische buurt Noord,52.36500039999999,4.93538335,Restaurant Mesken,52.36354769244141,4.935703183599852,Restaurant
594,Noordwestkwadrant Indische buurt Noord,52.36500039999999,4.93538335,Antep Sofrasi,52.364216043231295,4.937901556936509,Eastern European Restaurant
595,Noordwestkwadrant Indische buurt Noord,52.36500039999999,4.93538335,Dimitri’s,52.361377,4.932433,Mediterranean Restaurant
596,Noordwestkwadrant Indische buurt Noord,52.36500039999999,4.93538335,Eetbar (Wilde Zwijnen),52.36359565483293,4.940142733349882,Tapas Restaurant
597,Noordwestkwadrant Indische buurt Noord,52.36500039999999,4.93538335,Café Chantilly,52.36444,4.939659,Tea Room
598,Noordwestkwadrant Indische buurt Noord,52.36500039999999,4.93538335,Majesteit Taart,52.36344556664044,4.931726351977887,Dessert Shop
599,Noordwestkwadrant Indische buurt Noord,52.36500039999999,4.93538335,Sweet Asia,52.36303122560983,4.929148496374307,Asian Restaurant
600,Noordwestkwadrant Indische buurt Noord,52.36500039999999,4.93538335,Mi Lobie,52.36312154705557,4.9295590092778125,Chinese Restaurant
601,Noordwestkwadrant Indische buurt Noord,52.36500039999999,4.93538335,Timorplein,52.36538174529081,4.935246788084759,Plaza
602,Noordwestkwadrant Indische buurt Noord,52.36500039999999,4.93538335,Kruidvat,52.36379157441269,4.935574516306141,Drugstore
603,Noordwestkwadrant Indische buurt Noord,52.36500039999999,4.93538335,Febo,52.36382520974352,4.939663942008189,Snack Place
604,Noordwestkwadrant Indische buurt Noord,52.36500039999999,4.93538335,Albert Heijn,52.36341785410525,4.9316705142159565,Supermarket
605,Noordwestkwadrant Indische buurt Noord,52.36500039999999,4.93538335,Boulevard Café,52.36861626564043,4.9345557407964,Restaurant
606,Noordwestkwadrant Indische buurt Noord,52.36500039999999,4.93538335,Bar Sue,52.361402,4.932343,Asian Restaurant
607,Noordwestkwadrant Indische buurt Noord,52.36500039999999,4.93538335,Divan Pastanesi,52.36372919351724,4.937018217706516,Dessert Shop
608,Noordwestkwadrant Indische buurt Noord,52.36500039999999,4.93538335,Bakkerij Sarikaya,52.363082,4.928761,Bakery
609,Noordwestkwadrant Indische buurt Noord,52.36500039999999,4.93538335,Snackkraam de Kale Man,52.363204919903154,4.931479598543477,Food Truck
610,Noordwestkwadrant Indische buurt Noord,52.36500039999999,4.93538335,More Color textielzeefdruk,52.36822679871217,4.93634819984436,Clothing Store
611,Noordwestkwadrant Indische buurt Noord,52.36500039999999,4.93538335,Albert Heijn,52.36257071469125,4.939632878571823,Supermarket
612,Noordwestkwadrant Indische buurt Noord,52.36500039999999,4.93538335,De Motorzaak,52.367876,4.938942,Motorcycle Shop
613,Noordwestkwadrant Indische buurt Zuid,52.362461700000004,4.935492,IJs van Oost,52.36378310197183,4.93467174921582,Ice Cream Shop
614,Noordwestkwadrant Indische buurt Zuid,52.362461700000004,4.935492,DroversDog,52.362545238658164,4.9349523353462095,Australian Restaurant
615,Noordwestkwadrant Indische buurt Zuid,52.362461700000004,4.935492,Bar Basquiat,52.36375791746219,4.935791556690879,Bar
616,Noordwestkwadrant Indische buurt Zuid,52.362461700000004,4.935492,Rum Barrel,52.36382787715207,4.938063171474257,Cocktail Bar
617,Noordwestkwadrant Indische buurt Zuid,52.362461700000004,4.935492,Burger 'n Shake,52.363549,4.933821,Burger Joint
618,Noordwestkwadrant Indische buurt Zuid,52.362461700000004,4.935492,La Fucina,52.363776303343954,4.936059836116557,Italian Restaurant
619,Noordwestkwadrant Indische buurt Zuid,52.362461700000004,4.935492,Eatmosfera Oost,52.363061,4.932581,Pizza Place
620,Noordwestkwadrant Indische buurt Zuid,52.362461700000004,4.935492,Koksmuts Cinar,52.363840712263595,4.936585818011375,Turkish Restaurant
621,Noordwestkwadrant Indische buurt Zuid,52.362461700000004,4.935492,Javastraat,52.36375182239379,4.934760100112722,Market
622,Noordwestkwadrant Indische buurt Zuid,52.362461700000004,4.935492,Tigris & Eufraat,52.363591707902216,4.932548327544638,Grocery Store
623,Noordwestkwadrant Indische buurt Zuid,52.362461700000004,4.935492,De Bakkers van Oost,52.363461182968685,4.9357298651028865,Bakery
624,Noordwestkwadrant Indische buurt Zuid,52.362461700000004,4.935492,De jonge admiraal,52.36385584567928,4.938439949274532,Coffee Shop
625,Noordwestkwadrant Indische buurt Zuid,52.362461700000004,4.935492,Java Bookshop,52.364059931896584,4.937732498186283,Bookstore
626,Noordwestkwadrant Indische buurt Zuid,52.362461700000004,4.935492,Studio/K,52.364956864830525,4.9361016863983185,Indie Movie Theater
627,Noordwestkwadrant Indische buurt Zuid,52.362461700000004,4.935492,Hartje Oost,52.363627493087186,4.932514806532603,Coffee Shop
628,Noordwestkwadrant Indische buurt Zuid,52.362461700000004,4.935492,Nour,52.363777,4.936549,Middle Eastern Restaurant
629,Noordwestkwadrant Indische buurt Zuid,52.362461700000004,4.935492,The Meets,52.364082,4.935408,Café
630,Noordwestkwadrant Indische buurt Zuid,52.362461700000004,4.935492,Bar Botanique,52.36340847063478,4.930486754748445,Bar
631,Noordwestkwadrant Indische buurt Zuid,52.362461700000004,4.935492,Superette,52.3633711030755,4.939713677867356,Café
632,Noordwestkwadrant Indische buurt Zuid,52.362461700000004,4.935492,Volendammer Vishandel Schilder,52.36380530824737,4.936366362597825,Fish Market
633,Noordwestkwadrant Indische buurt Zuid,52.362461700000004,4.935492,Vijfnulvijf,52.36169587722176,4.939482305813409,Asian Restaurant
634,Noordwestkwadrant Indische buurt Zuid,52.362461700000004,4.935492,Walter's - The Walter Woodbury Bar,52.36370901244598,4.933447803907358,Modern European Restaurant
635,Noordwestkwadrant Indische buurt Zuid,52.362461700000004,4.935492,Dimitri’s,52.361377,4.932433,Mediterranean Restaurant
636,Noordwestkwadrant Indische buurt Zuid,52.362461700000004,4.935492,Coffeecompany,52.36404398045693,4.939334929701676,Coffee Shop
637,Noordwestkwadrant Indische buurt Zuid,52.362461700000004,4.935492,Gallizia,52.363849396557576,4.934254775194617,Italian Restaurant
638,Noordwestkwadrant Indische buurt Zuid,52.362461700000004,4.935492,Wilde Zwijnen,52.363677140788276,4.940395406164478,Modern European Restaurant
639,Noordwestkwadrant Indische buurt Zuid,52.362461700000004,4.935492,Qahwa d'Or,52.36352618652301,4.940066074412326,Coffee Shop
